[2020-03-31 17:52:08,382]: ---mrmd 2.0 start----
[2020-03-31 17:53:11,772]: ANOVA start...
[2020-03-31 17:53:14,430]: ANOVA end.
[2020-03-31 17:53:14,431]: mic start...
[2020-03-31 17:53:35,875]: mic end.
[2020-03-31 17:53:35,877]: mrmd start...
[2020-03-31 17:54:02,958]: mrmd end.
[2020-03-31 17:54:02,963]: mRMR start...
[2020-03-31 17:57:53,067]: mRMR end.
[2020-03-31 17:57:53,068]: lasso start...
[2020-03-31 17:57:55,655]: lasso end.
[2020-03-31 17:57:55,655]: chi2 start...
[2020-03-31 17:57:58,252]: chi2 end.
[2020-03-31 17:57:58,253]: ref start...
[2020-03-31 17:58:52,292]: ref end.
[2020-03-31 17:58:52,340]: rank start ...
[2020-03-31 17:58:52,582]: The final  rank is
[2020-03-31 17:58:52,583]: fea939 : 0.0013
[2020-03-31 17:58:52,584]: fea578 : 0.0013
[2020-03-31 17:58:52,584]: fea576 : 0.0013
[2020-03-31 17:58:52,584]: fea687 : 0.0013
[2020-03-31 17:58:52,584]: fea952 : 0.0013
[2020-03-31 17:58:52,584]: fea583 : 0.0013
[2020-03-31 17:58:52,584]: fea644 : 0.0013
[2020-03-31 17:58:52,584]: fea929 : 0.0012
[2020-03-31 17:58:52,585]: fea763 : 0.0012
[2020-03-31 17:58:52,585]: fea698 : 0.0012
[2020-03-31 17:58:52,585]: fea707 : 0.0012
[2020-03-31 17:58:52,585]: fea744 : 0.0012
[2020-03-31 17:58:52,585]: fea592 : 0.0012
[2020-03-31 17:58:52,585]: fea910 : 0.0012
[2020-03-31 17:58:52,585]: fea520 : 0.0012
[2020-03-31 17:58:52,585]: fea936 : 0.0012
[2020-03-31 17:58:52,586]: fea648 : 0.0012
[2020-03-31 17:58:52,586]: fea931 : 0.0012
[2020-03-31 17:58:52,586]: fea716 : 0.0012
[2020-03-31 17:58:52,586]: fea930 : 0.0012
[2020-03-31 17:58:52,586]: fea569 : 0.0012
[2020-03-31 17:58:52,586]: fea653 : 0.0012
[2020-03-31 17:58:52,586]: fea596 : 0.0012
[2020-03-31 17:58:52,586]: fea913 : 0.0012
[2020-03-31 17:58:52,587]: fea932 : 0.0012
[2020-03-31 17:58:52,587]: fea951 : 0.0012
[2020-03-31 17:58:52,587]: fea640 : 0.0012
[2020-03-31 17:58:52,587]: fea943 : 0.0012
[2020-03-31 17:58:52,587]: fea552 : 0.0012
[2020-03-31 17:58:52,587]: fea715 : 0.0012
[2020-03-31 17:58:52,587]: fea738 : 0.0012
[2020-03-31 17:58:52,587]: fea690 : 0.0012
[2020-03-31 17:58:52,587]: fea907 : 0.0012
[2020-03-31 17:58:52,588]: fea682 : 0.0012
[2020-03-31 17:58:52,588]: fea584 : 0.0011
[2020-03-31 17:58:52,588]: fea953 : 0.0011
[2020-03-31 17:58:52,588]: fea960 : 0.0011
[2020-03-31 17:58:52,588]: fea672 : 0.0011
[2020-03-31 17:58:52,588]: fea641 : 0.0011
[2020-03-31 17:58:52,588]: fea664 : 0.0011
[2020-03-31 17:58:52,588]: fea488 : 0.0011
[2020-03-31 17:58:52,589]: fea515 : 0.0011
[2020-03-31 17:58:52,589]: fea739 : 0.0011
[2020-03-31 17:58:52,589]: fea665 : 0.0011
[2020-03-31 17:58:52,589]: fea729 : 0.0011
[2020-03-31 17:58:52,589]: fea720 : 0.0011
[2020-03-31 17:58:52,589]: fea691 : 0.0011
[2020-03-31 17:58:52,589]: fea909 : 0.0011
[2020-03-31 17:58:52,589]: fea605 : 0.0011
[2020-03-31 17:58:52,590]: fea827 : 0.0011
[2020-03-31 17:58:52,590]: fea635 : 0.0011
[2020-03-31 17:58:52,590]: fea628 : 0.0011
[2020-03-31 17:58:52,590]: fea638 : 0.0011
[2020-03-31 17:58:52,590]: fea684 : 0.0011
[2020-03-31 17:58:52,590]: fea819 : 0.0011
[2020-03-31 17:58:52,590]: fea757 : 0.0011
[2020-03-31 17:58:52,590]: fea622 : 0.0011
[2020-03-31 17:58:52,591]: fea604 : 0.0011
[2020-03-31 17:58:52,591]: fea267 : 0.0011
[2020-03-31 17:58:52,591]: fea538 : 0.0011
[2020-03-31 17:58:52,591]: fea540 : 0.0011
[2020-03-31 17:58:52,591]: fea634 : 0.0011
[2020-03-31 17:58:52,591]: fea539 : 0.0011
[2020-03-31 17:58:52,591]: fea577 : 0.0011
[2020-03-31 17:58:52,591]: fea551 : 0.0011
[2020-03-31 17:58:52,591]: fea636 : 0.0011
[2020-03-31 17:58:52,592]: fea752 : 0.0011
[2020-03-31 17:58:52,592]: fea527 : 0.0011
[2020-03-31 17:58:52,592]: fea906 : 0.0011
[2020-03-31 17:58:52,592]: fea693 : 0.0011
[2020-03-31 17:58:52,592]: fea555 : 0.0011
[2020-03-31 17:58:52,592]: fea681 : 0.0011
[2020-03-31 17:58:52,592]: fea72 : 0.0011
[2020-03-31 17:58:52,592]: fea521 : 0.0011
[2020-03-31 17:58:52,593]: fea609 : 0.0011
[2020-03-31 17:58:52,593]: fea674 : 0.0011
[2020-03-31 17:58:52,593]: fea706 : 0.0011
[2020-03-31 17:58:52,593]: fea652 : 0.0011
[2020-03-31 17:58:52,593]: fea616 : 0.0011
[2020-03-31 17:58:52,593]: fea645 : 0.0011
[2020-03-31 17:58:52,593]: fea668 : 0.0011
[2020-03-31 17:58:52,593]: fea1019 : 0.0011
[2020-03-31 17:58:52,594]: fea610 : 0.0011
[2020-03-31 17:58:52,594]: fea627 : 0.0011
[2020-03-31 17:58:52,594]: fea554 : 0.0011
[2020-03-31 17:58:52,594]: fea959 : 0.0011
[2020-03-31 17:58:52,594]: fea762 : 0.0011
[2020-03-31 17:58:52,594]: fea903 : 0.0011
[2020-03-31 17:58:52,594]: fea742 : 0.0011
[2020-03-31 17:58:52,594]: fea735 : 0.0011
[2020-03-31 17:58:52,595]: fea657 : 0.0011
[2020-03-31 17:58:52,595]: fea733 : 0.0011
[2020-03-31 17:58:52,595]: fea701 : 0.0011
[2020-03-31 17:58:52,595]: fea899 : 0.0011
[2020-03-31 17:58:52,595]: fea692 : 0.0011
[2020-03-31 17:58:52,595]: fea655 : 0.0011
[2020-03-31 17:58:52,595]: fea660 : 0.0011
[2020-03-31 17:58:52,595]: fea697 : 0.0011
[2020-03-31 17:58:52,595]: fea730 : 0.0011
[2020-03-31 17:58:52,596]: fea756 : 0.0011
[2020-03-31 17:58:52,596]: fea542 : 0.0011
[2020-03-31 17:58:52,596]: fea992 : 0.0011
[2020-03-31 17:58:52,596]: fea731 : 0.0011
[2020-03-31 17:58:52,596]: fea670 : 0.0011
[2020-03-31 17:58:52,596]: fea598 : 0.0011
[2020-03-31 17:58:52,596]: fea728 : 0.0011
[2020-03-31 17:58:52,596]: fea623 : 0.0011
[2020-03-31 17:58:52,597]: fea560 : 0.0011
[2020-03-31 17:58:52,597]: fea549 : 0.0011
[2020-03-31 17:58:52,597]: fea719 : 0.0011
[2020-03-31 17:58:52,597]: fea556 : 0.0011
[2020-03-31 17:58:52,597]: fea718 : 0.0011
[2020-03-31 17:58:52,597]: fea526 : 0.0011
[2020-03-31 17:58:52,597]: fea581 : 0.0011
[2020-03-31 17:58:52,597]: fea561 : 0.0011
[2020-03-31 17:58:52,598]: fea617 : 0.0011
[2020-03-31 17:58:52,598]: fea563 : 0.0011
[2020-03-31 17:58:52,598]: fea601 : 0.0011
[2020-03-31 17:58:52,598]: fea677 : 0.0011
[2020-03-31 17:58:52,598]: fea562 : 0.0011
[2020-03-31 17:58:52,598]: fea686 : 0.0011
[2020-03-31 17:58:52,598]: fea758 : 0.0011
[2020-03-31 17:58:52,598]: fea675 : 0.0011
[2020-03-31 17:58:52,599]: fea769 : 0.0011
[2020-03-31 17:58:52,599]: fea751 : 0.0011
[2020-03-31 17:58:52,599]: fea683 : 0.0011
[2020-03-31 17:58:52,599]: fea602 : 0.0011
[2020-03-31 17:58:52,599]: fea956 : 0.0011
[2020-03-31 17:58:52,599]: fea732 : 0.0011
[2020-03-31 17:58:52,599]: fea328 : 0.0011
[2020-03-31 17:58:52,599]: fea704 : 0.0011
[2020-03-31 17:58:52,599]: fea714 : 0.0011
[2020-03-31 17:58:52,600]: fea518 : 0.0011
[2020-03-31 17:58:52,600]: fea673 : 0.0011
[2020-03-31 17:58:52,600]: fea717 : 0.0011
[2020-03-31 17:58:52,600]: fea659 : 0.0011
[2020-03-31 17:58:52,600]: fea573 : 0.0011
[2020-03-31 17:58:52,600]: fea546 : 0.0011
[2020-03-31 17:58:52,600]: fea667 : 0.0011
[2020-03-31 17:58:52,600]: fea575 : 0.0011
[2020-03-31 17:58:52,601]: fea803 : 0.0011
[2020-03-31 17:58:52,601]: fea695 : 0.0011
[2020-03-31 17:58:52,601]: fea712 : 0.0011
[2020-03-31 17:58:52,601]: fea685 : 0.0011
[2020-03-31 17:58:52,601]: fea288 : 0.0011
[2020-03-31 17:58:52,601]: fea517 : 0.0011
[2020-03-31 17:58:52,601]: fea754 : 0.0011
[2020-03-31 17:58:52,601]: fea940 : 0.0011
[2020-03-31 17:58:52,602]: fea625 : 0.0011
[2020-03-31 17:58:52,602]: fea676 : 0.0011
[2020-03-31 17:58:52,602]: fea513 : 0.0011
[2020-03-31 17:58:52,602]: fea566 : 0.0011
[2020-03-31 17:58:52,602]: fea533 : 0.0011
[2020-03-31 17:58:52,602]: fea734 : 0.0011
[2020-03-31 17:58:52,602]: fea637 : 0.0011
[2020-03-31 17:58:52,602]: fea270 : 0.0011
[2020-03-31 17:58:52,602]: fea705 : 0.0011
[2020-03-31 17:58:52,603]: fea224 : 0.0011
[2020-03-31 17:58:52,603]: fea679 : 0.0011
[2020-03-31 17:58:52,603]: fea768 : 0.0011
[2020-03-31 17:58:52,603]: fea603 : 0.0011
[2020-03-31 17:58:52,603]: fea559 : 0.0011
[2020-03-31 17:58:52,603]: fea950 : 0.0011
[2020-03-31 17:58:52,603]: fea580 : 0.0011
[2020-03-31 17:58:52,603]: fea946 : 0.0011
[2020-03-31 17:58:52,604]: fea766 : 0.0011
[2020-03-31 17:58:52,604]: fea530 : 0.0011
[2020-03-31 17:58:52,604]: fea926 : 0.0011
[2020-03-31 17:58:52,604]: fea694 : 0.0011
[2020-03-31 17:58:52,604]: fea619 : 0.0011
[2020-03-31 17:58:52,604]: fea633 : 0.0011
[2020-03-31 17:58:52,604]: fea955 : 0.0011
[2020-03-31 17:58:52,604]: fea612 : 0.0011
[2020-03-31 17:58:52,605]: fea958 : 0.0011
[2020-03-31 17:58:52,605]: fea588 : 0.0011
[2020-03-31 17:58:52,605]: fea643 : 0.0011
[2020-03-31 17:58:52,605]: fea543 : 0.0011
[2020-03-31 17:58:52,605]: fea746 : 0.0011
[2020-03-31 17:58:52,605]: fea765 : 0.0011
[2020-03-31 17:58:52,605]: fea226 : 0.0011
[2020-03-31 17:58:52,605]: fea745 : 0.0011
[2020-03-31 17:58:52,606]: fea689 : 0.0011
[2020-03-31 17:58:52,606]: fea574 : 0.0011
[2020-03-31 17:58:52,606]: fea678 : 0.0011
[2020-03-31 17:58:52,606]: fea51 : 0.0011
[2020-03-31 17:58:52,606]: fea662 : 0.0011
[2020-03-31 17:58:52,606]: fea565 : 0.0011
[2020-03-31 17:58:52,606]: fea760 : 0.0011
[2020-03-31 17:58:52,606]: fea755 : 0.0011
[2020-03-31 17:58:52,606]: fea595 : 0.0011
[2020-03-31 17:58:52,607]: fea541 : 0.0011
[2020-03-31 17:58:52,607]: fea761 : 0.0011
[2020-03-31 17:58:52,607]: fea558 : 0.0011
[2020-03-31 17:58:52,607]: fea722 : 0.0011
[2020-03-31 17:58:52,607]: fea935 : 0.0011
[2020-03-31 17:58:52,607]: fea234 : 0.0011
[2020-03-31 17:58:52,607]: fea564 : 0.0011
[2020-03-31 17:58:52,607]: fea680 : 0.0011
[2020-03-31 17:58:52,608]: fea547 : 0.0011
[2020-03-31 17:58:52,608]: fea736 : 0.0011
[2020-03-31 17:58:52,608]: fea713 : 0.0011
[2020-03-31 17:58:52,608]: fea696 : 0.0011
[2020-03-31 17:58:52,608]: fea759 : 0.0011
[2020-03-31 17:58:52,608]: fea934 : 0.0011
[2020-03-31 17:58:52,608]: fea519 : 0.0011
[2020-03-31 17:58:52,608]: fea798 : 0.0011
[2020-03-31 17:58:52,609]: fea528 : 0.0011
[2020-03-31 17:58:52,609]: fea568 : 0.0011
[2020-03-31 17:58:52,609]: fea296 : 0.0011
[2020-03-31 17:58:52,609]: fea671 : 0.0011
[2020-03-31 17:58:52,609]: fea567 : 0.0011
[2020-03-31 17:58:52,609]: fea651 : 0.0011
[2020-03-31 17:58:52,609]: fea523 : 0.0011
[2020-03-31 17:58:52,609]: fea273 : 0.0011
[2020-03-31 17:58:52,609]: fea557 : 0.0011
[2020-03-31 17:58:52,610]: fea669 : 0.0011
[2020-03-31 17:58:52,610]: fea529 : 0.0011
[2020-03-31 17:58:52,610]: fea740 : 0.0011
[2020-03-31 17:58:52,610]: fea607 : 0.0011
[2020-03-31 17:58:52,610]: fea611 : 0.0011
[2020-03-31 17:58:52,610]: fea591 : 0.0011
[2020-03-31 17:58:52,610]: fea32 : 0.0011
[2020-03-31 17:58:52,610]: fea292 : 0.0011
[2020-03-31 17:58:52,611]: fea749 : 0.0011
[2020-03-31 17:58:52,611]: fea666 : 0.0011
[2020-03-31 17:58:52,611]: fea1003 : 0.0011
[2020-03-31 17:58:52,611]: fea661 : 0.0011
[2020-03-31 17:58:52,611]: fea151 : 0.0011
[2020-03-31 17:58:52,611]: fea954 : 0.0011
[2020-03-31 17:58:52,611]: fea771 : 0.0011
[2020-03-31 17:58:52,611]: fea887 : 0.0011
[2020-03-31 17:58:52,611]: fea544 : 0.0011
[2020-03-31 17:58:52,612]: fea945 : 0.0011
[2020-03-31 17:58:52,612]: fea727 : 0.0011
[2020-03-31 17:58:52,612]: fea647 : 0.0011
[2020-03-31 17:58:52,612]: fea721 : 0.0011
[2020-03-31 17:58:52,612]: fea980 : 0.0011
[2020-03-31 17:58:52,612]: fea767 : 0.0011
[2020-03-31 17:58:52,612]: fea737 : 0.0011
[2020-03-31 17:58:52,612]: fea630 : 0.0011
[2020-03-31 17:58:52,613]: fea597 : 0.0011
[2020-03-31 17:58:52,613]: fea290 : 0.0011
[2020-03-31 17:58:52,613]: fea516 : 0.0011
[2020-03-31 17:58:52,613]: fea764 : 0.0011
[2020-03-31 17:58:52,613]: fea534 : 0.0011
[2020-03-31 17:58:52,613]: fea743 : 0.0011
[2020-03-31 17:58:52,613]: fea82 : 0.0011
[2020-03-31 17:58:52,613]: fea750 : 0.0011
[2020-03-31 17:58:52,614]: fea266 : 0.0011
[2020-03-31 17:58:52,614]: fea587 : 0.0011
[2020-03-31 17:58:52,614]: fea947 : 0.0011
[2020-03-31 17:58:52,614]: fea572 : 0.0011
[2020-03-31 17:58:52,614]: fea599 : 0.0011
[2020-03-31 17:58:52,614]: fea600 : 0.0011
[2020-03-31 17:58:52,614]: fea608 : 0.0011
[2020-03-31 17:58:52,614]: fea748 : 0.0011
[2020-03-31 17:58:52,615]: fea915 : 0.0011
[2020-03-31 17:58:52,615]: fea535 : 0.0011
[2020-03-31 17:58:52,615]: fea700 : 0.0011
[2020-03-31 17:58:52,615]: fea593 : 0.0011
[2020-03-31 17:58:52,615]: fea586 : 0.0011
[2020-03-31 17:58:52,615]: fea322 : 0.0011
[2020-03-31 17:58:52,615]: fea606 : 0.0011
[2020-03-31 17:58:52,615]: fea579 : 0.0011
[2020-03-31 17:58:52,615]: fea688 : 0.0011
[2020-03-31 17:58:52,616]: fea615 : 0.0011
[2020-03-31 17:58:52,616]: fea532 : 0.0011
[2020-03-31 17:58:52,616]: fea948 : 0.0011
[2020-03-31 17:58:52,616]: fea937 : 0.0011
[2020-03-31 17:58:52,616]: fea582 : 0.0011
[2020-03-31 17:58:52,616]: fea656 : 0.0011
[2020-03-31 17:58:52,616]: fea1000 : 0.0011
[2020-03-31 17:58:52,616]: fea654 : 0.0011
[2020-03-31 17:58:52,617]: fea614 : 0.0011
[2020-03-31 17:58:52,617]: fea295 : 0.0011
[2020-03-31 17:58:52,617]: fea747 : 0.0011
[2020-03-31 17:58:52,617]: fea220 : 0.0011
[2020-03-31 17:58:52,617]: fea196 : 0.0011
[2020-03-31 17:58:52,617]: fea649 : 0.0011
[2020-03-31 17:58:52,617]: fea850 : 0.0011
[2020-03-31 17:58:52,617]: fea185 : 0.0011
[2020-03-31 17:58:52,618]: fea522 : 0.0011
[2020-03-31 17:58:52,618]: fea902 : 0.0011
[2020-03-31 17:58:52,618]: fea912 : 0.0011
[2020-03-31 17:58:52,618]: fea836 : 0.0011
[2020-03-31 17:58:52,618]: fea40 : 0.0011
[2020-03-31 17:58:52,618]: 1023 : 0.0011
[2020-03-31 17:58:52,618]: fea882 : 0.0011
[2020-03-31 17:58:52,618]: fea524 : 0.0011
[2020-03-31 17:58:52,618]: fea631 : 0.0011
[2020-03-31 17:58:52,619]: fea708 : 0.0011
[2020-03-31 17:58:52,619]: fea994 : 0.0011
[2020-03-31 17:58:52,619]: fea942 : 0.0011
[2020-03-31 17:58:52,619]: fea512 : 0.0011
[2020-03-31 17:58:52,619]: fea163 : 0.0011
[2020-03-31 17:58:52,619]: fea702 : 0.0011
[2020-03-31 17:58:52,619]: fea933 : 0.0011
[2020-03-31 17:58:52,619]: fea618 : 0.0011
[2020-03-31 17:58:52,620]: fea783 : 0.0011
[2020-03-31 17:58:52,620]: fea949 : 0.0011
[2020-03-31 17:58:52,620]: fea632 : 0.0011
[2020-03-31 17:58:52,620]: fea703 : 0.0011
[2020-03-31 17:58:52,620]: fea626 : 0.0011
[2020-03-31 17:58:52,620]: fea928 : 0.0011
[2020-03-31 17:58:52,620]: fea548 : 0.0011
[2020-03-31 17:58:52,620]: fea594 : 0.0011
[2020-03-31 17:58:52,621]: fea525 : 0.0011
[2020-03-31 17:58:52,621]: fea536 : 0.0011
[2020-03-31 17:58:52,621]: fea908 : 0.0011
[2020-03-31 17:58:52,621]: fea509 : 0.0011
[2020-03-31 17:58:52,621]: fea8 : 0.0010
[2020-03-31 17:58:52,621]: fea452 : 0.0010
[2020-03-31 17:58:52,621]: fea233 : 0.0010
[2020-03-31 17:58:52,621]: fea43 : 0.0010
[2020-03-31 17:58:52,621]: fea1004 : 0.0010
[2020-03-31 17:58:52,622]: fea725 : 0.0010
[2020-03-31 17:58:52,622]: fea699 : 0.0010
[2020-03-31 17:58:52,622]: fea658 : 0.0010
[2020-03-31 17:58:52,622]: fea545 : 0.0010
[2020-03-31 17:58:52,622]: fea711 : 0.0010
[2020-03-31 17:58:52,622]: fea741 : 0.0010
[2020-03-31 17:58:52,622]: fea531 : 0.0010
[2020-03-31 17:58:52,622]: fea726 : 0.0010
[2020-03-31 17:58:52,623]: fea642 : 0.0010
[2020-03-31 17:58:52,623]: fea291 : 0.0010
[2020-03-31 17:58:52,623]: fea589 : 0.0010
[2020-03-31 17:58:52,623]: fea639 : 0.0010
[2020-03-31 17:58:52,623]: fea844 : 0.0010
[2020-03-31 17:58:52,623]: fea646 : 0.0010
[2020-03-31 17:58:52,623]: fea550 : 0.0010
[2020-03-31 17:58:52,623]: fea570 : 0.0010
[2020-03-31 17:58:52,624]: fea146 : 0.0010
[2020-03-31 17:58:52,624]: fea941 : 0.0010
[2020-03-31 17:58:52,624]: fea553 : 0.0010
[2020-03-31 17:58:52,624]: fea957 : 0.0010
[2020-03-31 17:58:52,624]: fea621 : 0.0010
[2020-03-31 17:58:52,624]: fea753 : 0.0010
[2020-03-31 17:58:52,624]: fea724 : 0.0010
[2020-03-31 17:58:52,624]: fea780 : 0.0010
[2020-03-31 17:58:52,625]: fea571 : 0.0010
[2020-03-31 17:58:52,625]: fea537 : 0.0010
[2020-03-31 17:58:52,625]: fea810 : 0.0010
[2020-03-31 17:58:52,625]: fea818 : 0.0010
[2020-03-31 17:58:52,625]: fea777 : 0.0010
[2020-03-31 17:58:52,625]: fea382 : 0.0010
[2020-03-31 17:58:52,625]: fea898 : 0.0010
[2020-03-31 17:58:52,625]: fea590 : 0.0010
[2020-03-31 17:58:52,625]: fea463 : 0.0010
[2020-03-31 17:58:52,626]: fea103 : 0.0010
[2020-03-31 17:58:52,626]: fea427 : 0.0010
[2020-03-31 17:58:52,626]: fea159 : 0.0010
[2020-03-31 17:58:52,626]: fea663 : 0.0010
[2020-03-31 17:58:52,626]: fea833 : 0.0010
[2020-03-31 17:58:52,626]: fea85 : 0.0010
[2020-03-31 17:58:52,626]: fea470 : 0.0010
[2020-03-31 17:58:52,626]: fea613 : 0.0010
[2020-03-31 17:58:52,627]: fea232 : 0.0010
[2020-03-31 17:58:52,627]: fea723 : 0.0010
[2020-03-31 17:58:52,627]: fea974 : 0.0010
[2020-03-31 17:58:52,627]: fea421 : 0.0010
[2020-03-31 17:58:52,627]: fea837 : 0.0010
[2020-03-31 17:58:52,627]: fea64 : 0.0010
[2020-03-31 17:58:52,627]: fea778 : 0.0010
[2020-03-31 17:58:52,627]: fea987 : 0.0010
[2020-03-31 17:58:52,628]: fea30 : 0.0010
[2020-03-31 17:58:52,628]: fea826 : 0.0010
[2020-03-31 17:58:52,628]: fea88 : 0.0010
[2020-03-31 17:58:52,628]: fea254 : 0.0010
[2020-03-31 17:58:52,628]: fea871 : 0.0010
[2020-03-31 17:58:52,628]: fea804 : 0.0010
[2020-03-31 17:58:52,628]: fea36 : 0.0010
[2020-03-31 17:58:52,628]: fea143 : 0.0010
[2020-03-31 17:58:52,628]: fea881 : 0.0010
[2020-03-31 17:58:52,629]: fea139 : 0.0010
[2020-03-31 17:58:52,629]: fea207 : 0.0010
[2020-03-31 17:58:52,629]: fea458 : 0.0010
[2020-03-31 17:58:52,629]: fea107 : 0.0010
[2020-03-31 17:58:52,629]: fea66 : 0.0010
[2020-03-31 17:58:52,629]: fea174 : 0.0010
[2020-03-31 17:58:52,629]: fea897 : 0.0010
[2020-03-31 17:58:52,629]: fea415 : 0.0010
[2020-03-31 17:58:52,630]: fea390 : 0.0010
[2020-03-31 17:58:52,630]: fea830 : 0.0010
[2020-03-31 17:58:52,630]: fea231 : 0.0010
[2020-03-31 17:58:52,630]: fea115 : 0.0010
[2020-03-31 17:58:52,630]: fea447 : 0.0010
[2020-03-31 17:58:52,630]: fea11 : 0.0010
[2020-03-31 17:58:52,630]: fea386 : 0.0010
