[2020-03-31 17:13:42,939]: ---mrmd 2.0 start----
[2020-03-31 17:20:40,861]: fea610 : 0.0011
[2020-03-31 17:20:40,861]: fea627 : 0.0011
[2020-03-31 17:20:40,861]: fea554 : 0.0011
[2020-03-31 17:20:40,861]: fea959 : 0.0011
[2020-03-31 17:20:40,861]: fea762 : 0.0011
[2020-03-31 17:20:40,862]: fea903 : 0.0011
[2020-03-31 17:20:40,862]: fea742 : 0.0011
[2020-03-31 17:20:40,862]: fea735 : 0.0011
[2020-03-31 17:20:40,862]: fea657 : 0.0011
[2020-03-31 17:20:40,862]: fea733 : 0.0011
[2020-03-31 17:20:40,862]: fea701 : 0.0011
[2020-03-31 17:20:40,862]: fea899 : 0.0011
[2020-03-31 17:20:40,862]: fea692 : 0.0011
[2020-03-31 17:20:40,863]: fea655 : 0.0011
[2020-03-31 17:20:40,863]: fea660 : 0.0011
[2020-03-31 17:20:40,863]: fea697 : 0.0011
[2020-03-31 17:20:40,863]: fea730 : 0.0011
[2020-03-31 17:20:40,863]: fea756 : 0.0011
[2020-03-31 17:20:40,863]: fea542 : 0.0011
[2020-03-31 17:20:40,863]: fea992 : 0.0011
[2020-03-31 17:20:40,863]: fea731 : 0.0011
[2020-03-31 17:20:40,863]: fea670 : 0.0011
[2020-03-31 17:20:40,864]: fea598 : 0.0011
[2020-03-31 17:20:40,864]: fea728 : 0.0011
[2020-03-31 17:20:40,864]: fea623 : 0.0011
[2020-03-31 17:20:40,864]: fea560 : 0.0011
[2020-03-31 17:20:40,864]: fea549 : 0.0011
[2020-03-31 17:20:40,864]: fea719 : 0.0011
[2020-03-31 17:20:40,864]: fea556 : 0.0011
[2020-03-31 17:20:40,864]: fea718 : 0.0011
[2020-03-31 17:20:40,865]: fea526 : 0.0011
[2020-03-31 17:20:40,865]: fea581 : 0.0011
[2020-03-31 17:20:40,865]: fea561 : 0.0011
[2020-03-31 17:20:40,865]: fea617 : 0.0011
[2020-03-31 17:20:40,865]: fea563 : 0.0011
[2020-03-31 17:20:40,865]: fea601 : 0.0011
[2020-03-31 17:20:40,865]: fea677 : 0.0011
[2020-03-31 17:20:40,865]: fea562 : 0.0011
[2020-03-31 17:20:40,865]: fea686 : 0.0011
[2020-03-31 17:20:40,866]: fea758 : 0.0011
[2020-03-31 17:20:40,866]: fea675 : 0.0011
[2020-03-31 17:20:40,866]: fea769 : 0.0011
[2020-03-31 17:20:40,866]: fea751 : 0.0011
[2020-03-31 17:20:40,866]: fea683 : 0.0011
[2020-03-31 17:20:40,866]: fea602 : 0.0011
[2020-03-31 17:20:40,866]: fea956 : 0.0011
[2020-03-31 17:20:40,866]: fea732 : 0.0011
[2020-03-31 17:20:40,867]: fea328 : 0.0011
[2020-03-31 17:20:40,867]: fea704 : 0.0011
[2020-03-31 17:20:40,867]: fea714 : 0.0011
[2020-03-31 17:20:40,867]: fea518 : 0.0011
[2020-03-31 17:20:40,867]: fea673 : 0.0011
[2020-03-31 17:20:40,867]: fea717 : 0.0011
[2020-03-31 17:20:40,867]: fea659 : 0.0011
[2020-03-31 17:20:40,867]: fea573 : 0.0011
[2020-03-31 17:20:40,868]: fea546 : 0.0011
[2020-03-31 17:20:40,868]: fea667 : 0.0011
[2020-03-31 17:20:40,868]: fea575 : 0.0011
[2020-03-31 17:20:40,868]: fea803 : 0.0011
[2020-03-31 17:20:40,868]: fea695 : 0.0011
[2020-03-31 17:20:40,868]: fea712 : 0.0011
[2020-03-31 17:20:40,868]: fea685 : 0.0011
[2020-03-31 17:20:40,868]: fea288 : 0.0011
[2020-03-31 17:20:40,868]: fea517 : 0.0011
[2020-03-31 17:20:40,869]: fea754 : 0.0011
[2020-03-31 17:20:40,869]: fea940 : 0.0011
[2020-03-31 17:20:40,869]: fea625 : 0.0011
[2020-03-31 17:20:40,869]: fea676 : 0.0011
[2020-03-31 17:20:40,869]: fea513 : 0.0011
[2020-03-31 17:20:40,869]: fea566 : 0.0011
[2020-03-31 17:20:40,869]: fea533 : 0.0011
[2020-03-31 17:20:40,869]: fea734 : 0.0011
[2020-03-31 17:20:40,870]: fea637 : 0.0011
[2020-03-31 17:20:40,870]: fea270 : 0.0011
[2020-03-31 17:20:40,870]: fea705 : 0.0011
[2020-03-31 17:20:40,870]: fea224 : 0.0011
[2020-03-31 17:20:40,870]: fea679 : 0.0011
[2020-03-31 17:20:40,870]: fea768 : 0.0011
[2020-03-31 17:20:40,870]: fea603 : 0.0011
[2020-03-31 17:20:40,870]: fea559 : 0.0011
[2020-03-31 17:20:40,871]: fea950 : 0.0011
[2020-03-31 17:20:40,871]: fea580 : 0.0011
[2020-03-31 17:20:40,871]: fea946 : 0.0011
[2020-03-31 17:20:40,871]: fea766 : 0.0011
[2020-03-31 17:20:40,871]: fea530 : 0.0011
[2020-03-31 17:20:40,871]: fea926 : 0.0011
[2020-03-31 17:20:40,871]: fea694 : 0.0011
[2020-03-31 17:20:40,871]: fea619 : 0.0011
[2020-03-31 17:20:40,871]: fea633 : 0.0011
[2020-03-31 17:20:40,872]: fea955 : 0.0011
[2020-03-31 17:20:40,872]: fea612 : 0.0011
[2020-03-31 17:20:40,872]: fea958 : 0.0011
[2020-03-31 17:20:40,872]: fea588 : 0.0011
[2020-03-31 17:20:40,872]: fea643 : 0.0011
[2020-03-31 17:20:40,872]: fea543 : 0.0011
[2020-03-31 17:20:40,872]: fea746 : 0.0011
[2020-03-31 17:20:40,872]: fea765 : 0.0011
[2020-03-31 17:20:40,873]: fea226 : 0.0011
[2020-03-31 17:20:40,873]: fea745 : 0.0011
[2020-03-31 17:20:40,873]: fea689 : 0.0011
[2020-03-31 17:20:40,873]: fea574 : 0.0011
[2020-03-31 17:20:40,873]: fea678 : 0.0011
[2020-03-31 17:20:40,873]: fea51 : 0.0011
[2020-03-31 17:20:40,873]: fea662 : 0.0011
[2020-03-31 17:20:40,873]: fea565 : 0.0011
[2020-03-31 17:20:40,874]: fea760 : 0.0011
[2020-03-31 17:20:40,874]: fea755 : 0.0011
[2020-03-31 17:20:40,874]: fea595 : 0.0011
[2020-03-31 17:20:40,874]: fea541 : 0.0011
[2020-03-31 17:20:40,874]: fea761 : 0.0011
[2020-03-31 17:20:40,874]: fea558 : 0.0011
[2020-03-31 17:20:40,874]: fea722 : 0.0011
[2020-03-31 17:20:40,874]: fea935 : 0.0011
[2020-03-31 17:20:40,874]: fea234 : 0.0011
[2020-03-31 17:20:40,875]: fea564 : 0.0011
[2020-03-31 17:20:40,875]: fea680 : 0.0011
[2020-03-31 17:20:40,875]: fea547 : 0.0011
[2020-03-31 17:20:40,875]: fea736 : 0.0011
[2020-03-31 17:20:40,875]: fea713 : 0.0011
[2020-03-31 17:20:40,875]: fea696 : 0.0011
[2020-03-31 17:20:40,875]: fea759 : 0.0011
[2020-03-31 17:20:40,875]: fea934 : 0.0011
[2020-03-31 17:20:40,876]: fea519 : 0.0011
[2020-03-31 17:20:40,876]: fea798 : 0.0011
[2020-03-31 17:20:40,876]: fea528 : 0.0011
[2020-03-31 17:20:40,876]: fea568 : 0.0011
[2020-03-31 17:20:40,876]: fea296 : 0.0011
[2020-03-31 17:20:40,876]: fea671 : 0.0011
[2020-03-31 17:20:40,876]: fea567 : 0.0011
[2020-03-31 17:20:40,876]: fea651 : 0.0011
[2020-03-31 17:20:40,876]: fea523 : 0.0011
[2020-03-31 17:20:40,877]: fea273 : 0.0011
[2020-03-31 17:20:40,877]: fea557 : 0.0011
[2020-03-31 17:20:40,877]: fea669 : 0.0011
[2020-03-31 17:20:40,877]: fea529 : 0.0011
[2020-03-31 17:20:40,877]: fea740 : 0.0011
[2020-03-31 17:20:40,877]: fea607 : 0.0011
[2020-03-31 17:20:40,877]: fea611 : 0.0011
[2020-03-31 17:20:40,877]: fea591 : 0.0011
[2020-03-31 17:20:40,878]: fea32 : 0.0011
[2020-03-31 17:20:40,878]: fea292 : 0.0011
[2020-03-31 17:20:40,878]: fea749 : 0.0011
[2020-03-31 17:20:40,878]: fea666 : 0.0011
[2020-03-31 17:20:40,878]: fea1003 : 0.0011
[2020-03-31 17:20:40,878]: fea661 : 0.0011
[2020-03-31 17:20:40,878]: fea151 : 0.0011
[2020-03-31 17:20:40,878]: fea954 : 0.0011
[2020-03-31 17:20:40,879]: fea771 : 0.0011
[2020-03-31 17:20:40,879]: fea887 : 0.0011
[2020-03-31 17:20:40,879]: fea544 : 0.0011
[2020-03-31 17:20:40,879]: fea945 : 0.0011
[2020-03-31 17:20:40,879]: fea727 : 0.0011
[2020-03-31 17:20:40,879]: fea647 : 0.0011
[2020-03-31 17:20:40,879]: fea721 : 0.0011
[2020-03-31 17:20:40,879]: fea980 : 0.0011
[2020-03-31 17:20:40,879]: fea767 : 0.0011
[2020-03-31 17:20:40,880]: fea737 : 0.0011
[2020-03-31 17:20:40,880]: fea630 : 0.0011
[2020-03-31 17:20:40,880]: fea597 : 0.0011
[2020-03-31 17:20:40,880]: fea290 : 0.0011
[2020-03-31 17:20:40,880]: fea516 : 0.0011
[2020-03-31 17:20:40,880]: fea764 : 0.0011
[2020-03-31 17:20:40,880]: fea534 : 0.0011
[2020-03-31 17:20:40,880]: fea743 : 0.0011
[2020-03-31 17:20:40,881]: fea82 : 0.0011
[2020-03-31 17:20:40,881]: fea750 : 0.0011
[2020-03-31 17:20:40,881]: fea266 : 0.0011
[2020-03-31 17:20:40,881]: fea587 : 0.0011
[2020-03-31 17:20:40,881]: fea947 : 0.0011
[2020-03-31 17:20:40,881]: fea572 : 0.0011
[2020-03-31 17:20:40,881]: fea599 : 0.0011
[2020-03-31 17:20:40,881]: fea600 : 0.0011
[2020-03-31 17:20:40,882]: fea608 : 0.0011
[2020-03-31 17:20:40,882]: fea748 : 0.0011
[2020-03-31 17:20:40,882]: fea915 : 0.0011
[2020-03-31 17:20:40,882]: fea535 : 0.0011
[2020-03-31 17:20:40,882]: fea700 : 0.0011
[2020-03-31 17:20:40,882]: fea593 : 0.0011
[2020-03-31 17:20:40,882]: fea586 : 0.0011
[2020-03-31 17:20:40,882]: fea322 : 0.0011
[2020-03-31 17:20:40,882]: fea606 : 0.0011
[2020-03-31 17:20:40,883]: fea579 : 0.0011
[2020-03-31 17:20:40,883]: fea688 : 0.0011
[2020-03-31 17:20:40,883]: fea615 : 0.0011
[2020-03-31 17:20:40,883]: fea532 : 0.0011
[2020-03-31 17:20:40,883]: fea948 : 0.0011
[2020-03-31 17:20:40,883]: fea937 : 0.0011
[2020-03-31 17:20:40,883]: fea582 : 0.0011
[2020-03-31 17:20:40,883]: fea656 : 0.0011
[2020-03-31 17:20:40,884]: fea1000 : 0.0011
[2020-03-31 17:20:40,884]: fea654 : 0.0011
[2020-03-31 17:20:40,884]: fea614 : 0.0011
[2020-03-31 17:20:40,884]: fea295 : 0.0011
[2020-03-31 17:20:40,884]: fea747 : 0.0011
[2020-03-31 17:20:40,884]: fea220 : 0.0011
[2020-03-31 17:20:40,884]: fea196 : 0.0011
[2020-03-31 17:20:40,884]: fea649 : 0.0011
[2020-03-31 17:20:40,885]: fea850 : 0.0011
[2020-03-31 17:20:40,885]: fea185 : 0.0011
[2020-03-31 17:20:40,885]: fea522 : 0.0011
[2020-03-31 17:20:40,885]: fea902 : 0.0011
[2020-03-31 17:20:40,885]: fea912 : 0.0011
[2020-03-31 17:20:40,885]: fea836 : 0.0011
[2020-03-31 17:20:40,885]: fea40 : 0.0011
[2020-03-31 17:20:40,885]: 1023 : 0.0011
[2020-03-31 17:20:40,885]: fea882 : 0.0011
[2020-03-31 17:20:40,886]: fea524 : 0.0011
[2020-03-31 17:20:40,886]: fea631 : 0.0011
[2020-03-31 17:20:40,886]: fea708 : 0.0011
[2020-03-31 17:20:40,886]: fea994 : 0.0011
[2020-03-31 17:20:40,886]: fea942 : 0.0011
[2020-03-31 17:20:40,886]: fea512 : 0.0011
[2020-03-31 17:20:40,886]: fea163 : 0.0011
[2020-03-31 17:20:40,886]: fea702 : 0.0011
[2020-03-31 17:20:40,887]: fea933 : 0.0011
[2020-03-31 17:20:40,887]: fea618 : 0.0011
[2020-03-31 17:20:40,887]: fea783 : 0.0011
[2020-03-31 17:20:40,887]: fea949 : 0.0011
[2020-03-31 17:20:40,887]: fea632 : 0.0011
[2020-03-31 17:20:40,887]: fea703 : 0.0011
[2020-03-31 17:20:40,887]: fea626 : 0.0011
[2020-03-31 17:20:40,887]: fea928 : 0.0011
[2020-03-31 17:20:40,887]: fea548 : 0.0011
[2020-03-31 17:20:40,888]: fea594 : 0.0011
[2020-03-31 17:20:40,888]: fea525 : 0.0011
[2020-03-31 17:20:40,888]: fea536 : 0.0011
[2020-03-31 17:20:40,888]: fea908 : 0.0011
[2020-03-31 17:20:40,888]: fea509 : 0.0011
[2020-03-31 17:20:40,888]: fea8 : 0.0010
[2020-03-31 17:20:40,888]: fea452 : 0.0010
[2020-03-31 17:20:40,888]: fea233 : 0.0010
[2020-03-31 17:20:40,889]: fea43 : 0.0010
[2020-03-31 17:20:40,889]: fea1004 : 0.0010
[2020-03-31 17:20:40,889]: fea725 : 0.0010
[2020-03-31 17:20:40,889]: fea699 : 0.0010
[2020-03-31 17:20:40,889]: fea658 : 0.0010
[2020-03-31 17:20:40,889]: fea545 : 0.0010
[2020-03-31 17:20:40,889]: fea711 : 0.0010
[2020-03-31 17:20:40,889]: fea741 : 0.0010
[2020-03-31 17:20:40,890]: fea531 : 0.0010
[2020-03-31 17:20:40,890]: fea726 : 0.0010
[2020-03-31 17:20:40,890]: fea642 : 0.0010
[2020-03-31 17:20:40,890]: fea291 : 0.0010
[2020-03-31 17:20:40,890]: fea589 : 0.0010
[2020-03-31 17:20:40,890]: fea639 : 0.0010
[2020-03-31 17:20:40,890]: fea844 : 0.0010
[2020-03-31 17:20:40,890]: fea646 : 0.0010
[2020-03-31 17:20:40,890]: fea550 : 0.0010
[2020-03-31 17:20:40,891]: fea570 : 0.0010
[2020-03-31 17:20:40,891]: fea146 : 0.0010
[2020-03-31 17:20:40,891]: fea941 : 0.0010
[2020-03-31 17:20:40,891]: fea553 : 0.0010
[2020-03-31 17:20:40,891]: fea957 : 0.0010
[2020-03-31 17:20:40,891]: fea621 : 0.0010
[2020-03-31 17:20:40,891]: fea753 : 0.0010
[2020-03-31 17:20:40,891]: fea724 : 0.0010
[2020-03-31 17:20:40,892]: fea780 : 0.0010
[2020-03-31 17:20:40,892]: fea571 : 0.0010
[2020-03-31 17:20:40,892]: fea537 : 0.0010
[2020-03-31 17:20:40,892]: fea810 : 0.0010
[2020-03-31 17:20:40,892]: fea818 : 0.0010
[2020-03-31 17:20:40,892]: fea777 : 0.0010
[2020-03-31 17:20:40,892]: fea382 : 0.0010
[2020-03-31 17:20:40,892]: fea898 : 0.0010
[2020-03-31 17:20:40,893]: fea590 : 0.0010
[2020-03-31 17:20:40,893]: fea463 : 0.0010
[2020-03-31 17:20:40,893]: fea103 : 0.0010
[2020-03-31 17:20:40,893]: fea427 : 0.0010
[2020-03-31 17:20:40,893]: fea159 : 0.0010
[2020-03-31 17:20:40,893]: fea663 : 0.0010
[2020-03-31 17:20:40,893]: fea833 : 0.0010
[2020-03-31 17:20:40,893]: fea85 : 0.0010
[2020-03-31 17:20:40,893]: fea470 : 0.0010
[2020-03-31 17:20:40,894]: fea613 : 0.0010
[2020-03-31 17:20:40,894]: fea232 : 0.0010
[2020-03-31 17:20:40,894]: fea723 : 0.0010
[2020-03-31 17:20:40,894]: fea974 : 0.0010
[2020-03-31 17:20:40,894]: fea421 : 0.0010
[2020-03-31 17:20:40,894]: fea837 : 0.0010
[2020-03-31 17:20:40,894]: fea64 : 0.0010
[2020-03-31 17:20:40,894]: fea778 : 0.0010
[2020-03-31 17:20:40,895]: fea987 : 0.0010
[2020-03-31 17:20:40,895]: fea30 : 0.0010
[2020-03-31 17:20:40,895]: fea826 : 0.0010
[2020-03-31 17:20:40,895]: fea88 : 0.0010
[2020-03-31 17:20:40,895]: fea254 : 0.0010
[2020-03-31 17:20:40,895]: fea871 : 0.0010
[2020-03-31 17:20:40,895]: fea804 : 0.0010
[2020-03-31 17:20:40,895]: fea36 : 0.0010
[2020-03-31 17:20:40,896]: fea143 : 0.0010
[2020-03-31 17:20:40,896]: fea881 : 0.0010
[2020-03-31 17:20:40,896]: fea139 : 0.0010
[2020-03-31 17:20:40,896]: fea207 : 0.0010
[2020-03-31 17:20:40,896]: fea458 : 0.0010
[2020-03-31 17:20:40,896]: fea107 : 0.0010
[2020-03-31 17:20:40,896]: fea66 : 0.0010
[2020-03-31 17:20:40,896]: fea174 : 0.0010
[2020-03-31 17:20:40,896]: fea897 : 0.0010
[2020-03-31 17:20:40,897]: fea415 : 0.0010
[2020-03-31 17:20:40,897]: fea390 : 0.0010
[2020-03-31 17:20:40,897]: fea830 : 0.0010
[2020-03-31 17:20:40,897]: fea231 : 0.0010
[2020-03-31 17:20:40,897]: fea115 : 0.0010
[2020-03-31 17:20:40,897]: fea447 : 0.0010
[2020-03-31 17:20:40,897]: fea11 : 0.0010
[2020-03-31 17:20:40,897]: fea386 : 0.0010
[2020-03-31 17:20:40,898]: fea493 : 0.0010
[2020-03-31 17:20:40,898]: fea920 : 0.0010
[2020-03-31 17:20:40,898]: fea1001 : 0.0010
[2020-03-31 17:20:40,898]: fea1018 : 0.0010
[2020-03-31 17:20:40,898]: fea244 : 0.0010
[2020-03-31 17:20:40,898]: fea429 : 0.0010
[2020-03-31 17:20:40,898]: fea79 : 0.0010
[2020-03-31 17:20:40,898]: fea321 : 0.0010
[2020-03-31 17:20:40,899]: fea375 : 0.0010
[2020-03-31 17:20:40,899]: fea170 : 0.0010
[2020-03-31 17:20:40,899]: fea335 : 0.0010
[2020-03-31 17:20:40,899]: fea326 : 0.0010
[2020-03-31 17:20:40,899]: fea444 : 0.0010
[2020-03-31 17:20:40,899]: fea80 : 0.0010
[2020-03-31 17:20:40,899]: fea31 : 0.0010
[2020-03-31 17:20:40,899]: fea379 : 0.0010
[2020-03-31 17:20:40,899]: fea998 : 0.0010
[2020-03-31 17:20:40,900]: fea199 : 0.0010
[2020-03-31 17:20:40,900]: fea462 : 0.0009
[2020-03-31 17:20:40,900]: fea917 : 0.0009
[2020-03-31 17:20:40,900]: fea134 : 0.0009
[2020-03-31 17:20:40,900]: fea216 : 0.0009
[2020-03-31 17:20:40,900]: fea944 : 0.0009
[2020-03-31 17:20:40,900]: fea58 : 0.0009
[2020-03-31 17:20:40,900]: fea385 : 0.0009
[2020-03-31 17:20:40,901]: fea172 : 0.0009
[2020-03-31 17:20:40,901]: fea800 : 0.0009
[2020-03-31 17:20:40,901]: fea190 : 0.0009
[2020-03-31 17:20:40,901]: fea650 : 0.0009
[2020-03-31 17:20:40,901]: fea95 : 0.0009
[2020-03-31 17:20:40,901]: fea426 : 0.0009
[2020-03-31 17:20:40,901]: fea496 : 0.0009
[2020-03-31 17:20:40,901]: fea381 : 0.0009
[2020-03-31 17:20:40,902]: fea900 : 0.0009
[2020-03-31 17:20:40,902]: fea223 : 0.0009
[2020-03-31 17:20:40,902]: fea260 : 0.0009
[2020-03-31 17:20:40,902]: fea802 : 0.0009
[2020-03-31 17:20:40,902]: fea868 : 0.0009
[2020-03-31 17:20:40,902]: fea847 : 0.0009
[2020-03-31 17:20:40,902]: fea211 : 0.0009
[2020-03-31 17:20:40,902]: fea39 : 0.0009
[2020-03-31 17:20:40,902]: fea710 : 0.0009
[2020-03-31 17:20:40,903]: fea21 : 0.0009
[2020-03-31 17:20:40,903]: fea424 : 0.0009
[2020-03-31 17:20:40,903]: fea473 : 0.0009
[2020-03-31 17:20:40,903]: fea242 : 0.0009
[2020-03-31 17:20:40,903]: fea829 : 0.0009
[2020-03-31 17:20:40,903]: fea875 : 0.0009
[2020-03-31 17:20:40,903]: fea201 : 0.0009
[2020-03-31 17:20:40,903]: fea835 : 0.0009
[2020-03-31 17:20:40,904]: fea585 : 0.0009
[2020-03-31 17:20:40,904]: fea187 : 0.0009
[2020-03-31 17:20:40,904]: fea380 : 0.0009
[2020-03-31 17:20:40,904]: fea874 : 0.0009
[2020-03-31 17:20:40,904]: fea845 : 0.0009
[2020-03-31 17:20:40,904]: fea893 : 0.0009
[2020-03-31 17:20:40,904]: fea428 : 0.0009
[2020-03-31 17:20:40,904]: fea451 : 0.0009
[2020-03-31 17:20:40,904]: fea119 : 0.0009
[2020-03-31 17:20:40,905]: fea438 : 0.0009
[2020-03-31 17:20:40,905]: fea369 : 0.0009
[2020-03-31 17:20:40,905]: fea774 : 0.0009
[2020-03-31 17:20:40,905]: fea182 : 0.0009
[2020-03-31 17:20:40,905]: fea22 : 0.0009
[2020-03-31 17:20:40,905]: fea69 : 0.0009
[2020-03-31 17:20:40,905]: fea324 : 0.0009
[2020-03-31 17:20:40,905]: fea508 : 0.0009
[2020-03-31 17:20:40,906]: fea48 : 0.0009
[2020-03-31 17:20:40,906]: fea510 : 0.0009
[2020-03-31 17:20:40,906]: fea772 : 0.0009
[2020-03-31 17:20:40,906]: fea42 : 0.0009
[2020-03-31 17:20:40,906]: fea155 : 0.0009
[2020-03-31 17:20:40,906]: fea864 : 0.0009
[2020-03-31 17:20:40,906]: fea629 : 0.0009
[2020-03-31 17:20:40,906]: fea437 : 0.0009
[2020-03-31 17:20:40,907]: fea90 : 0.0009
[2020-03-31 17:20:40,907]: fea863 : 0.0009
[2020-03-31 17:20:40,907]: fea116 : 0.0009
[2020-03-31 17:20:40,907]: fea331 : 0.0009
[2020-03-31 17:20:40,907]: fea877 : 0.0009
[2020-03-31 17:20:40,907]: fea961 : 0.0009
[2020-03-31 17:20:40,907]: fea425 : 0.0009
[2020-03-31 17:20:40,907]: fea272 : 0.0009
[2020-03-31 17:20:40,907]: fea905 : 0.0009
[2020-03-31 17:20:40,908]: fea823 : 0.0009
[2020-03-31 17:20:40,908]: fea995 : 0.0009
[2020-03-31 17:20:40,908]: fea101 : 0.0009
[2020-03-31 17:20:40,908]: fea383 : 0.0009
[2020-03-31 17:20:40,908]: fea781 : 0.0009
[2020-03-31 17:20:40,908]: fea418 : 0.0009
[2020-03-31 17:20:40,908]: fea310 : 0.0009
[2020-03-31 17:20:40,908]: fea776 : 0.0009
[2020-03-31 17:20:40,909]: fea367 : 0.0009
[2020-03-31 17:20:40,909]: fea215 : 0.0009
[2020-03-31 17:20:40,909]: fea33 : 0.0009
[2020-03-31 17:20:40,909]: fea349 : 0.0009
