[2020-04-03 13:10:19,756]: ---mrmd 2.0 start----
[2020-04-03 13:10:35,310]: ANOVA start...
[2020-04-03 13:10:35,320]: ANOVA end.
[2020-04-03 13:10:35,320]: mic start...
[2020-04-03 13:10:35,506]: mic end.
[2020-04-03 13:10:35,507]: mrmd start...
[2020-04-03 13:10:35,725]: mrmd end.
[2020-04-03 13:10:35,725]: mRMR start...
[2020-04-03 13:10:37,016]: mRMR end.
[2020-04-03 13:10:37,016]: lasso start...
[2020-04-03 13:10:37,058]: lasso end.
[2020-04-03 13:10:37,059]: chi2 start...
[2020-04-03 13:10:37,115]: chi2 end.
[2020-04-03 13:10:37,116]: ref start...
[2020-04-03 13:10:37,568]: ref end.
[2020-04-03 13:10:37,571]: rank start ...
[2020-04-03 13:10:37,580]: The final  rank is
[2020-04-03 13:10:37,581]: alphaticr.alphaticr.alphaticr : 0.0097
[2020-04-03 13:10:37,581]: aromatic.uncharger.alphaticr : 0.0093
[2020-04-03 13:10:37,581]: postivecharger.negativecharger.aromatic : 0.0091
[2020-04-03 13:10:37,581]: aromatic.negativecharger.negativecharger : 0.0090
[2020-04-03 13:10:37,581]: alphaticr.aromatic.alphaticr : 0.0090
[2020-04-03 13:10:37,581]: alphaticr.negativecharger.negativecharger : 0.0090
[2020-04-03 13:10:37,581]: negativecharger.aromatic.aromatic : 0.0089
[2020-04-03 13:10:37,581]: postivecharger.negativecharger.negativecharger : 0.0089
[2020-04-03 13:10:37,581]: alphaticr.postivecharger.postivecharger : 0.0089
[2020-04-03 13:10:37,581]: aromatic.alphaticr.negativecharger : 0.0089
[2020-04-03 13:10:37,581]: uncharger.alphaticr.postivecharger : 0.0089
[2020-04-03 13:10:37,581]: aromatic.negativecharger.aromatic : 0.0088
[2020-04-03 13:10:37,581]: postivecharger.aromatic.alphaticr : 0.0088
[2020-04-03 13:10:37,581]: aromatic.aromatic.negativecharger : 0.0088
[2020-04-03 13:10:37,582]: postivecharger.postivecharger.aromatic : 0.0088
