[2020-03-31 10:05:01,671]: ---mrmd 2.0 start----
[2020-03-31 10:05:58,985]: NY : 0.0026
[2020-03-31 10:05:58,985]: GG : 0.0026
[2020-03-31 10:05:58,985]: SI : 0.0026
[2020-03-31 10:05:58,985]: IP : 0.0026
[2020-03-31 10:05:58,985]: QS : 0.0026
[2020-03-31 10:05:58,985]: FQ : 0.0026
[2020-03-31 10:05:58,985]: SY : 0.0026
[2020-03-31 10:05:58,985]: RK : 0.0026
[2020-03-31 10:05:58,985]: EF : 0.0026
[2020-03-31 10:05:58,985]: LM : 0.0026
[2020-03-31 10:05:58,985]: EV : 0.0026
[2020-03-31 10:05:58,985]: GW : 0.0026
[2020-03-31 10:05:58,985]: FC : 0.0026
[2020-03-31 10:05:58,985]: SH : 0.0026
[2020-03-31 10:05:58,985]: LV : 0.0026
[2020-03-31 10:05:58,986]: EN : 0.0026
[2020-03-31 10:05:58,986]: NT : 0.0026
[2020-03-31 10:05:58,986]: QH : 0.0026
[2020-03-31 10:05:58,986]: NL : 0.0026
[2020-03-31 10:05:58,986]: VN : 0.0026
[2020-03-31 10:05:58,986]: SN : 0.0026
[2020-03-31 10:05:58,986]: PG : 0.0026
[2020-03-31 10:05:58,986]: QG : 0.0026
[2020-03-31 10:05:58,986]: HF : 0.0026
[2020-03-31 10:05:58,986]: SC : 0.0026
[2020-03-31 10:05:58,986]: PV : 0.0026
[2020-03-31 10:05:58,986]: KW : 0.0026
[2020-03-31 10:05:58,986]: QT : 0.0026
[2020-03-31 10:05:58,986]: YR : 0.0026
[2020-03-31 10:05:58,986]: WK : 0.0026
[2020-03-31 10:05:58,986]: KR : 0.0026
[2020-03-31 10:05:58,986]: QL : 0.0026
[2020-03-31 10:05:58,986]: SG : 0.0026
[2020-03-31 10:05:58,987]: YC : 0.0026
[2020-03-31 10:05:58,987]: AH : 0.0026
[2020-03-31 10:05:58,987]: MG : 0.0026
[2020-03-31 10:05:58,987]: VP : 0.0026
[2020-03-31 10:05:58,987]: TN : 0.0026
[2020-03-31 10:05:58,987]: SP : 0.0026
[2020-03-31 10:05:58,987]: HL : 0.0026
[2020-03-31 10:05:58,987]: FY : 0.0025
[2020-03-31 10:05:58,987]: RP : 0.0025
[2020-03-31 10:05:58,987]: GL : 0.0025
[2020-03-31 10:05:58,987]: AF : 0.0025
[2020-03-31 10:05:58,987]: DG : 0.0025
[2020-03-31 10:05:58,987]: PQ : 0.0025
[2020-03-31 10:05:58,987]: VA : 0.0025
[2020-03-31 10:05:58,987]: PS : 0.0025
[2020-03-31 10:05:58,987]: DW : 0.0025
[2020-03-31 10:05:58,987]: HH : 0.0025
[2020-03-31 10:05:58,987]: PF : 0.0025
[2020-03-31 10:05:58,987]: NM : 0.0025
[2020-03-31 10:05:58,988]: QM : 0.0025
[2020-03-31 10:05:58,988]: VR : 0.0025
[2020-03-31 10:05:58,988]: NC : 0.0025
[2020-03-31 10:05:58,988]: AC : 0.0025
[2020-03-31 10:05:58,988]: LK : 0.0025
[2020-03-31 10:05:58,988]: KL : 0.0025
[2020-03-31 10:05:58,988]: IG : 0.0025
[2020-03-31 10:05:58,988]: PA : 0.0025
[2020-03-31 10:05:58,988]: TY : 0.0025
[2020-03-31 10:05:58,988]: TI : 0.0025
[2020-03-31 10:05:58,988]: WD : 0.0025
[2020-03-31 10:05:58,988]: FH : 0.0025
[2020-03-31 10:05:58,988]: LL : 0.0025
[2020-03-31 10:05:58,988]: RV : 0.0025
[2020-03-31 10:05:58,988]: ST : 0.0025
[2020-03-31 10:05:58,988]: VF : 0.0025
[2020-03-31 10:05:58,988]: IF : 0.0025
[2020-03-31 10:05:58,989]: PI : 0.0025
[2020-03-31 10:05:58,989]: QI : 0.0025
[2020-03-31 10:05:58,989]: SM : 0.0025
[2020-03-31 10:05:58,989]: DS : 0.0025
[2020-03-31 10:05:58,989]: AI : 0.0025
[2020-03-31 10:05:58,989]: VE : 0.0025
[2020-03-31 10:05:58,989]: LQ : 0.0025
[2020-03-31 10:05:58,989]: LS : 0.0025
[2020-03-31 10:05:58,989]: AL : 0.0025
[2020-03-31 10:05:58,989]: RY : 0.0025
[2020-03-31 10:05:58,989]: TF : 0.0025
[2020-03-31 10:05:58,989]: YL : 0.0025
[2020-03-31 10:05:58,989]: LA : 0.0025
[2020-03-31 10:05:58,989]: RM : 0.0025
[2020-03-31 10:05:58,989]: YD : 0.0025
[2020-03-31 10:05:58,989]: MR : 0.0025
[2020-03-31 10:05:58,989]: DI : 0.0025
[2020-03-31 10:05:58,989]: RT : 0.0025
[2020-03-31 10:05:58,990]: TK : 0.0025
[2020-03-31 10:05:58,990]: VD : 0.0025
[2020-03-31 10:05:58,990]: CV : 0.0025
[2020-03-31 10:05:58,990]: RI : 0.0025
[2020-03-31 10:05:58,990]: ME : 0.0025
[2020-03-31 10:05:58,990]: WR : 0.0025
[2020-03-31 10:05:58,990]: CI : 0.0025
[2020-03-31 10:05:58,990]: GI : 0.0025
[2020-03-31 10:05:58,990]: RD : 0.0025
[2020-03-31 10:05:58,990]: GA : 0.0025
[2020-03-31 10:05:58,990]: KD : 0.0025
[2020-03-31 10:05:58,990]: RW : 0.0025
[2020-03-31 10:05:58,990]: NK : 0.0025
[2020-03-31 10:05:58,990]: NG : 0.0025
[2020-03-31 10:05:58,990]: IM : 0.0025
[2020-03-31 10:05:58,990]: KP : 0.0025
[2020-03-31 10:05:58,990]: TC : 0.0025
[2020-03-31 10:05:58,990]: RS : 0.0025
[2020-03-31 10:05:58,990]: IR : 0.0025
[2020-03-31 10:05:58,991]: HQ : 0.0025
[2020-03-31 10:05:58,991]: FG : 0.0025
[2020-03-31 10:05:58,991]: YQ : 0.0025
[2020-03-31 10:05:58,991]: GR : 0.0025
[2020-03-31 10:05:58,991]: YS : 0.0025
[2020-03-31 10:05:58,991]: IC : 0.0025
[2020-03-31 10:05:58,991]: ND : 0.0025
[2020-03-31 10:05:58,991]: QN : 0.0025
[2020-03-31 10:05:58,991]: VC : 0.0025
[2020-03-31 10:05:58,991]: FK : 0.0025
[2020-03-31 10:05:58,991]: VQ : 0.0025
[2020-03-31 10:05:58,991]: GE : 0.0025
[2020-03-31 10:05:58,991]: DA : 0.0025
[2020-03-31 10:05:58,991]: KT : 0.0025
[2020-03-31 10:05:58,991]: YT : 0.0025
[2020-03-31 10:05:58,991]: TD : 0.0025
[2020-03-31 10:05:58,991]: TM : 0.0025
[2020-03-31 10:05:58,991]: KS : 0.0025
[2020-03-31 10:05:58,992]: QC : 0.0025
[2020-03-31 10:05:58,992]: LE : 0.0025
[2020-03-31 10:05:58,992]: SV : 0.0025
[2020-03-31 10:05:58,992]: SQ : 0.0025
[2020-03-31 10:05:58,992]: SK : 0.0025
[2020-03-31 10:05:58,992]: HT : 0.0025
[2020-03-31 10:05:58,992]: GP : 0.0025
[2020-03-31 10:05:58,992]: GK : 0.0025
[2020-03-31 10:05:58,992]: MI : 0.0025
[2020-03-31 10:05:58,992]: LD : 0.0025
[2020-03-31 10:05:58,992]: QP : 0.0024
[2020-03-31 10:05:58,992]: LG : 0.0024
[2020-03-31 10:05:58,992]: PT : 0.0024
[2020-03-31 10:05:58,992]: EG : 0.0024
[2020-03-31 10:05:58,992]: FI : 0.0024
[2020-03-31 10:05:58,992]: HG : 0.0024
[2020-03-31 10:05:58,992]: GS : 0.0024
[2020-03-31 10:05:58,992]: LF : 0.0024
[2020-03-31 10:05:58,992]: PH : 0.0024
[2020-03-31 10:05:58,993]: CT : 0.0024
[2020-03-31 10:05:58,993]: YP : 0.0024
[2020-03-31 10:05:58,993]: RF : 0.0024
[2020-03-31 10:05:58,993]: WE : 0.0024
[2020-03-31 10:05:58,993]: HR : 0.0024
[2020-03-31 10:05:58,993]: YI : 0.0024
[2020-03-31 10:05:58,993]: NH : 0.0024
[2020-03-31 10:05:58,993]: IA : 0.0024
[2020-03-31 10:05:58,993]: IS : 0.0024
[2020-03-31 10:05:58,993]: LW : 0.0024
[2020-03-31 10:05:58,993]: IE : 0.0024
[2020-03-31 10:05:58,993]: RL : 0.0024
[2020-03-31 10:05:58,993]: WL : 0.0024
[2020-03-31 10:05:58,993]: SD : 0.0024
[2020-03-31 10:05:58,993]: SL : 0.0024
[2020-03-31 10:05:58,993]: PC : 0.0024
[2020-03-31 10:05:58,993]: GF : 0.0024
[2020-03-31 10:05:58,993]: YK : 0.0024
[2020-03-31 10:05:58,994]: QA : 0.0024
[2020-03-31 10:05:58,994]: FV : 0.0024
[2020-03-31 10:05:58,994]: LH : 0.0024
[2020-03-31 10:05:58,994]: QD : 0.0024
[2020-03-31 10:05:58,994]: RR : 0.0024
[2020-03-31 10:05:58,994]: TR : 0.0024
[2020-03-31 10:05:58,994]: AY : 0.0024
[2020-03-31 10:05:58,994]: TE : 0.0024
[2020-03-31 10:05:58,994]: IW : 0.0024
[2020-03-31 10:05:58,994]: RE : 0.0024
[2020-03-31 10:05:58,994]: FS : 0.0024
[2020-03-31 10:05:58,994]: YW : 0.0024
[2020-03-31 10:05:58,994]: MM : 0.0024
[2020-03-31 10:05:58,994]: RA : 0.0024
[2020-03-31 10:05:58,994]: CA : 0.0024
[2020-03-31 10:05:58,994]: KG : 0.0024
[2020-03-31 10:05:58,994]: DV : 0.0024
[2020-03-31 10:05:58,994]: YH : 0.0024
[2020-03-31 10:05:58,994]: GD : 0.0024
[2020-03-31 10:05:58,995]: CS : 0.0024
[2020-03-31 10:05:58,995]: GQ : 0.0024
[2020-03-31 10:05:58,995]: ML : 0.0024
[2020-03-31 10:05:58,995]: KC : 0.0024
[2020-03-31 10:05:58,995]: LT : 0.0024
[2020-03-31 10:05:58,995]: QE : 0.0024
[2020-03-31 10:05:58,995]: MV : 0.0024
[2020-03-31 10:05:58,995]: WI : 0.0024
[2020-03-31 10:05:58,995]: AD : 0.0024
[2020-03-31 10:05:58,995]: AT : 0.0024
[2020-03-31 10:05:58,995]: TW : 0.0023
[2020-03-31 10:05:58,995]: HY : 0.0023
[2020-03-31 10:05:58,995]: WF : 0.0023
[2020-03-31 10:05:58,995]: NV : 0.0023
[2020-03-31 10:05:58,995]: MQ : 0.0023
[2020-03-31 10:05:58,995]: HS : 0.0023
[2020-03-31 10:05:58,995]: CL : 0.0023
[2020-03-31 10:05:58,995]: LR : 0.0023
[2020-03-31 10:05:58,996]: FM : 0.0023
[2020-03-31 10:05:58,996]: CG : 0.0023
[2020-03-31 10:05:58,996]: ET : 0.0023
[2020-03-31 10:05:58,996]: RG : 0.0023
[2020-03-31 10:05:58,996]: IL : 0.0023
[2020-03-31 10:05:58,996]: HC : 0.0023
[2020-03-31 10:05:58,996]: PM : 0.0023
[2020-03-31 10:05:58,996]: PD : 0.0023
[2020-03-31 10:05:58,996]: CQ : 0.0023
[2020-03-31 10:05:58,996]: FR : 0.0023
[2020-03-31 10:05:58,996]: YM : 0.0023
[2020-03-31 10:05:58,996]: HE : 0.0023
[2020-03-31 10:05:58,996]: IH : 0.0023
[2020-03-31 10:05:58,996]: TL : 0.0023
[2020-03-31 10:05:58,996]: PW : 0.0022
[2020-03-31 10:05:58,996]: CD : 0.0022
[2020-03-31 10:05:58,996]: VW : 0.0022
[2020-03-31 10:05:58,996]: MY : 0.0022
[2020-03-31 10:05:58,996]: CE : 0.0022
[2020-03-31 10:05:58,997]: YY : 0.0022
[2020-03-31 10:05:58,997]: EH : 0.0022
[2020-03-31 10:05:58,997]: AS : 0.0022
[2020-03-31 10:05:58,997]: CW : 0.0022
[2020-03-31 10:05:58,997]: AQ : 0.0022
[2020-03-31 10:05:58,997]: VM : 0.0022
[2020-03-31 10:05:58,997]: SW : 0.0022
[2020-03-31 10:05:58,997]: CR : 0.0022
[2020-03-31 10:05:58,997]: HN : 0.0022
[2020-03-31 10:05:58,997]: FW : 0.0022
[2020-03-31 10:05:58,997]: RH : 0.0022
[2020-03-31 10:05:58,997]: MC : 0.0022
[2020-03-31 10:05:58,997]: HD : 0.0022
[2020-03-31 10:05:58,997]: TQ : 0.0022
[2020-03-31 10:05:58,997]: QW : 0.0022
[2020-03-31 10:05:58,997]: LI : 0.0022
[2020-03-31 10:05:58,997]: HM : 0.0022
[2020-03-31 10:05:58,997]: WT : 0.0022
[2020-03-31 10:05:58,998]: CH : 0.0022
[2020-03-31 10:05:58,998]: GY : 0.0022
[2020-03-31 10:05:58,998]: CN : 0.0022
[2020-03-31 10:05:58,998]: NW : 0.0022
[2020-03-31 10:05:58,998]: ED : 0.0022
[2020-03-31 10:05:58,998]: RC : 0.0022
[2020-03-31 10:05:58,998]: KQ : 0.0022
[2020-03-31 10:05:58,998]: EY : 0.0022
[2020-03-31 10:05:58,998]: CF : 0.0021
[2020-03-31 10:05:58,998]: CP : 0.0021
[2020-03-31 10:05:58,998]: GC : 0.0021
[2020-03-31 10:05:58,998]: DL : 0.0021
[2020-03-31 10:05:58,998]: TT : 0.0021
[2020-03-31 10:05:58,998]: PK : 0.0021
[2020-03-31 10:05:58,998]: YA : 0.0021
[2020-03-31 10:05:58,998]: IK : 0.0021
[2020-03-31 10:05:58,998]: DC : 0.0021
[2020-03-31 10:05:58,998]: VH : 0.0021
[2020-03-31 10:05:58,999]: QK : 0.0021
[2020-03-31 10:05:58,999]: WA : 0.0021
[2020-03-31 10:05:58,999]: FL : 0.0021
[2020-03-31 10:05:58,999]: WC : 0.0020
[2020-03-31 10:05:58,999]: YF : 0.0020
[2020-03-31 10:05:58,999]: HV : 0.0020
[2020-03-31 10:05:58,999]: WQ : 0.0020
[2020-03-31 10:05:58,999]: WY : 0.0020
[2020-03-31 10:05:58,999]: HW : 0.0020
[2020-03-31 10:05:58,999]: AW : 0.0019
[2020-03-31 10:05:58,999]: EW : 0.0019
[2020-03-31 10:05:58,999]: VY : 0.0019
[2020-03-31 10:05:58,999]: DD : 0.0019
[2020-03-31 10:05:58,999]: WH : 0.0019
[2020-03-31 10:05:58,999]: EC : 0.0019
[2020-03-31 10:05:58,999]: EM : 0.0019
[2020-03-31 10:05:58,999]: WP : 0.0019
[2020-03-31 10:05:58,999]: CC : 0.0019
[2020-03-31 10:05:58,999]: MW : 0.0019
[2020-03-31 10:05:59,000]: CM : 0.0018
[2020-03-31 10:05:59,000]: DH : 0.0018
[2020-03-31 10:05:59,000]: WV : 0.0018
[2020-03-31 10:05:59,000]: HK : 0.0017
[2020-03-31 10:05:59,000]: WG : 0.0016
[2020-03-31 10:05:59,000]: CY : 0.0014
[2020-03-31 10:05:59,000]: WM : 0.0014
[2020-03-31 10:05:59,000]: WW : 0.0013
[2020-03-31 10:05:59,000]: feature_rank end
[2020-03-31 10:05:59,089]: Start dimension reduction ...
[2020-03-31 10:06:00,020]: length=1 f1=0.4658 accuarcy=0.4658 precision=0.4673 recall=0.4658 auc=0.4665 
[2020-03-31 10:06:00,484]: length=101 f1=0.9028 accuarcy=0.9041 precision=0.9190 recall=0.9041 auc=0.9000 
[2020-03-31 10:06:00,882]: length=201 f1=0.8893 accuarcy=0.8904 precision=0.9007 recall=0.8904 auc=0.8868 
[2020-03-31 10:06:01,063]: length=301 f1=0.9038 accuarcy=0.9041 precision=0.9066 recall=0.9041 auc=0.9023 
[2020-03-31 10:06:01,249]: length=400 f1=0.8034 accuarcy=0.8082 precision=0.8315 recall=0.8082 auc=0.8023 
[2020-03-31 10:06:01,249]: ----------
[2020-03-31 10:06:01,249]: the max f1 = 0.9038
[2020-03-31 10:06:01,250]: ['VT' 'KK' 'SR' 'FN' 'QF' 'AR' 'FF' 'GH' 'NE' 'KA' 'ID' 'TP' 'EE' 'DY'
 'AN' 'NA' 'VI' 'IV' 'QQ' 'KF' 'KM' 'II' 'AA' 'PP' 'DM' 'TA' 'FE' 'LN'
 'DE' 'NN' 'NI' 'EA' 'NQ' 'DT' 'MK' 'KV' 'PE' 'KY' 'SF' 'TV' 'IQ' 'DP'
 'TS' 'NF' 'DF' 'VK' 'DK' 'AV' 'EI' 'IY' 'MN' 'HA' 'GV' 'KE' 'PL' 'MH'
 'FD' 'WN' 'NP' 'FA' 'MA' 'EK' 'AG' 'RQ' 'QY' 'EL' 'FP' 'AK' 'MP' 'AE'
 'EQ' 'MD' 'TH' 'TG' 'KI' 'VG' 'AM' 'AP' 'VL' 'HP' 'QV' 'GN' 'KN' 'DQ'
 'FT' 'YV' 'DN' 'YN' 'SA' 'IT' 'VS' 'PY' 'LY' 'LP' 'MF' 'KH' 'SS' 'YG'
 'GT' 'YE' 'NR' 'IN' 'RN' 'CK' 'DR' 'MS' 'VV' 'GM' 'NS' 'HI' 'ER' 'EP'
 'LC' 'SE' 'PN' 'QR' 'WS' 'MT' 'PR' 'ES' 'NY' 'GG' 'SI' 'IP' 'QS' 'FQ'
 'SY' 'RK' 'EF' 'LM' 'EV' 'GW' 'FC' 'SH' 'LV' 'EN' 'NT' 'QH' 'NL' 'VN'
 'SN' 'PG' 'QG' 'HF' 'SC' 'PV' 'KW' 'QT' 'YR' 'WK' 'KR' 'QL' 'SG' 'YC'
 'AH' 'MG' 'VP' 'TN' 'SP' 'HL' 'FY' 'RP' 'GL' 'AF' 'DG' 'PQ' 'VA' 'PS'
 'DW' 'HH' 'PF' 'NM' 'QM' 'VR' 'NC' 'AC' 'LK' 'KL' 'IG' 'PA' 'TY' 'TI'
 'WD' 'FH' 'LL' 'RV' 'ST' 'VF' 'IF' 'PI' 'QI' 'SM' 'DS' 'AI' 'VE' 'LQ'
 'LS' 'AL' 'RY' 'TF' 'YL' 'LA' 'RM' 'YD' 'MR' 'DI' 'RT' 'TK' 'VD' 'CV'
 'RI' 'ME' 'WR' 'CI' 'GI' 'RD' 'GA' 'KD' 'RW' 'NK' 'NG' 'IM' 'KP' 'TC'
 'RS' 'IR' 'HQ' 'FG' 'YQ' 'GR' 'YS' 'IC' 'ND' 'QN' 'VC' 'FK' 'VQ' 'GE'
 'DA' 'KT' 'YT' 'TD' 'TM' 'KS' 'QC' 'LE' 'SV' 'SQ' 'SK' 'HT' 'GP' 'GK'
 'MI' 'LD' 'QP' 'LG' 'PT' 'EG' 'FI' 'HG' 'GS' 'LF' 'PH' 'CT' 'YP' 'RF'
 'WE' 'HR' 'YI' 'NH' 'IA' 'IS' 'LW' 'IE' 'RL' 'WL' 'SD' 'SL' 'PC' 'GF'
 'YK' 'QA' 'FV' 'LH' 'QD' 'RR' 'TR' 'AY' 'TE' 'IW' 'RE' 'FS' 'YW' 'MM'
 'RA' 'CA' 'KG' 'DV' 'YH' 'GD' 'CS'],length = 301
[2020-03-31 10:06:01,250]: -----------
[2020-03-31 10:06:01,428]: f1 =0.9038 
[2020-03-31 10:06:01,429]: accuarcy = 0.9041 
[2020-03-31 10:06:01,430]: precision =0.9066 
[2020-03-31 10:06:01,432]: recall =0.9041
[2020-03-31 10:06:01,434]: auc = 0.9023
[2020-03-31 10:06:01,471]: -----------
[2020-03-31 10:06:01,471]: The output by the terminal's log has been saved in the /home/heshida/work/FMRMD2.0/Logs/202003311005.log.
[2020-03-31 10:06:01,471]: metrics have been saved in the /home/heshida/work/FMRMD2.0/Results/1.pos.fasta.0.neg.fasta.metrics.csv.
[2020-03-31 10:06:02,079]: Scatter charts visualized by t-SNE dataset has been saved in the /home/heshida/work/FMRMD2.0/Results/1.pos.fasta.0.neg.fasta.fasta.out.csv.png.
[2020-03-31 10:06:02,079]: Reduced dimensional dataset has been saved in the /home/heshida/work/FMRMD2.0/Results/1.pos.fasta.0.neg.fasta.result.csv.
[2020-03-31 10:06:02,079]: ---mrmd 2.0 end---
